dataset,clip_id,frame_id,selected_state,selected_label,observed_candidate_minus_baseline_mm
original_development,BroetchenAufschneiden,163,1,m1_alpha_1p0,0.9964065551757812
original_development,BroetchenAufschneiden,165,1,m1_alpha_1p0,-1.2137250900268555
original_development,BroetchenAufschneiden,167,1,m1_alpha_1p0,1.7265758514404297
original_development,BroetchenAufschneiden,169,1,m1_alpha_1p0,-1.3690547943115234
original_development,BroetchenAufschneiden,171,1,m1_alpha_1p0,0.6655759811401367
original_development,BroetchenAufschneiden,173,1,m1_alpha_1p0,-0.3109159469604492
original_development,BroetchenAufschneiden,175,1,m1_alpha_1p0,-0.8666391372680664
original_development,BroetchenAufschneiden,177,1,m1_alpha_1p0,-0.9496068954467773
original_development,BroetchenAufschneiden,179,1,m1_alpha_1p0,-1.0110492706298828
original_development,BroetchenAufschneiden,181,1,m1_alpha_1p0,0.9948549270629883
original_development,BroetchenAufschneiden,183,1,m1_alpha_1p0,-1.4344396591186523
original_development,BroetchenAufschneiden,185,1,m1_alpha_1p0,-0.9035482406616211
original_development,BroetchenAufschneiden,187,1,m1_alpha_1p0,0.6807804107666016
original_development,BroetchenAufschneiden,189,1,m1_alpha_1p0,-1.198988914489746
original_development,BroetchenAufschneiden,191,1,m1_alpha_1p0,-1.0502042770385742
original_development,BroetchenAufschneiden,193,1,m1_alpha_1p0,0.6915168762207031
original_development,BroetchenAufschneiden,195,1,m1_alpha_1p0,1.0841436386108398
original_development,BroetchenAufschneiden,197,1,m1_alpha_1p0,-1.2163171768188477
original_development,BroetchenAufschneiden,199,1,m1_alpha_1p0,1.4749174118041992
original_development,BroetchenAufschneiden,201,1,m1_alpha_1p0,-0.9370927810668945
original_development,BroetchenAufschneiden,203,1,m1_alpha_1p0,1.4350671768188477
original_development,BroetchenAufschneiden,205,1,m1_alpha_1p0,-1.5994329452514648
original_development,BroetchenAufschneiden,207,1,m1_alpha_1p0,-1.271876335144043
original_development,BroetchenAufschneiden,209,1,m1_alpha_1p0,-1.1551027297973633
original_development,BroetchenAufschneiden,211,1,m1_alpha_1p0,2.057004928588867
original_development,BroetchenAufschneiden,213,1,m1_alpha_1p0,-0.7810754776000977
original_development,BroetchenAufschneiden,215,1,m1_alpha_1p0,-0.985447883605957
original_development,BroetchenAufschneiden,217,1,m1_alpha_1p0,1.094803810119629
original_development,BroetchenAufschneiden,219,1,m1_alpha_1p0,1.1574935913085938
original_development,BroetchenAufschneiden,221,1,m1_alpha_1p0,-0.9168977737426758
original_development,BroetchenAufschneiden,223,1,m1_alpha_1p0,1.7588930130004883
original_development,BroetchenAufschneiden,225,1,m1_alpha_1p0,-1.0519294738769531
original_development,BroetchenAufschneiden,227,1,m1_alpha_1p0,1.2190141677856445
original_development,BroetchenAufschneiden,229,1,m1_alpha_1p0,-1.0497779846191406
original_development,BroetchenAufschneiden,231,1,m1_alpha_1p0,0.6914997100830078
original_development,BroetchenAufschneiden,233,1,m1_alpha_1p0,0.3686552047729492
original_development,BroetchenAufschneiden,235,1,m1_alpha_1p0,-2.2122201919555664
original_development,BroetchenAufschneiden,237,1,m1_alpha_1p0,1.3204107284545898
original_development,BroetchenAufschneiden,239,1,m1_alpha_1p0,-2.083282470703125
original_development,BroetchenAufschneiden,241,1,m1_alpha_1p0,1.5713768005371094
original_development,BroetchenAufschneiden,243,1,m1_alpha_1p0,-2.324260711669922
original_development,BroetchenAufschneiden,245,1,m1_alpha_1p0,-0.7379846572875977
original_development,Einnehmen,161,3,m1_alpha_3p0,-6.251740455627441
original_development,Einnehmen,163,3,m1_alpha_3p0,-6.244724273681641
original_development,Einnehmen,165,3,m1_alpha_3p0,-3.872396469116211
original_development,Einnehmen,167,3,m1_alpha_3p0,-5.484203338623047
original_development,Einnehmen,169,3,m1_alpha_3p0,-5.328324317932129
original_development,Einnehmen,171,3,m1_alpha_3p0,-5.365781784057617
original_development,Einnehmen,173,3,m1_alpha_3p0,8.206342697143555
original_development,Einnehmen,175,3,m1_alpha_3p0,-4.300530433654785
original_development,Einnehmen,177,3,m1_alpha_3p0,1.5176429748535156
original_development,Einnehmen,179,3,m1_alpha_3p0,-8.183908462524414
original_development,Einnehmen,181,3,m1_alpha_3p0,-8.585861206054688
original_development,Einnehmen,183,3,m1_alpha_3p0,-2.7321434020996094
original_development,Einnehmen,185,3,m1_alpha_3p0,-9.058615684509277
original_development,Einnehmen,187,3,m1_alpha_3p0,5.49565315246582
original_development,Einnehmen,189,3,m1_alpha_3p0,-7.366131782531738
original_development,Einnehmen,191,3,m1_alpha_3p0,2.4164867401123047
original_development,Einnehmen,193,3,m1_alpha_3p0,-7.028481483459473
original_development,Einnehmen,195,3,m1_alpha_3p0,3.888223648071289
original_development,Einnehmen,197,3,m1_alpha_3p0,-6.52768611907959
original_development,Einnehmen,199,3,m1_alpha_3p0,-7.05621337890625
original_development,Einnehmen,201,3,m1_alpha_3p0,-2.4965152740478516
original_development,Einnehmen,203,3,m1_alpha_3p0,3.3834400177001953
original_development,Einnehmen,205,3,m1_alpha_3p0,-7.943537712097168
original_development,Einnehmen,207,3,m1_alpha_3p0,-7.790993690490723
original_development,Einnehmen,209,3,m1_alpha_3p0,12.53230094909668
original_development,Einnehmen,211,3,m1_alpha_3p0,-7.066710472106934
original_development,Einnehmen,213,3,m1_alpha_3p0,-6.13027286529541
original_development,Einnehmen,215,3,m1_alpha_3p0,-6.319668769836426
original_development,Einnehmen,217,3,m1_alpha_3p0,6.339845657348633
original_development,Einnehmen,219,3,m1_alpha_3p0,-7.300651550292969
original_development,Einnehmen,221,3,m1_alpha_3p0,-5.37542724609375
original_development,Entschuldigung,129,0,legacy_full_fallback,0.0
original_development,Entschuldigung,131,0,legacy_full_fallback,0.0
original_development,Entschuldigung,133,0,legacy_full_fallback,0.0
original_development,Entschuldigung,135,0,legacy_full_fallback,0.0
original_development,Entschuldigung,137,0,legacy_full_fallback,0.0
original_development,Entschuldigung,139,0,legacy_full_fallback,0.0
original_development,Entschuldigung,141,0,legacy_full_fallback,0.0
original_development,Entschuldigung,143,0,legacy_full_fallback,0.0
original_development,Entschuldigung,145,0,legacy_full_fallback,0.0
original_development,Entschuldigung,147,0,legacy_full_fallback,0.0
original_development,Entschuldigung,149,0,legacy_full_fallback,0.0
original_development,Entschuldigung,151,0,legacy_full_fallback,0.0
original_development,Entschuldigung,153,0,legacy_full_fallback,0.0
original_development,Entschuldigung,155,0,legacy_full_fallback,0.0
original_development,Entschuldigung,157,0,legacy_full_fallback,0.0
original_development,Entschuldigung,159,0,legacy_full_fallback,0.0
original_development,Entschuldigung,161,0,legacy_full_fallback,0.0
original_development,Entschuldigung,163,0,legacy_full_fallback,0.0
original_development,Entschuldigung,165,0,legacy_full_fallback,0.0
original_development,Entschuldigung,167,0,legacy_full_fallback,0.0
original_development,Entschuldigung,169,0,legacy_full_fallback,0.0
original_development,Entschuldigung,171,0,legacy_full_fallback,0.0
original_development,Entschuldigung,173,0,legacy_full_fallback,0.0
original_development,Entschuldigung,175,0,legacy_full_fallback,0.0
original_development,Entschuldigung,177,0,legacy_full_fallback,0.0
original_development,Entschuldigung,179,0,legacy_full_fallback,0.0
original_development,Entschuldigung,181,0,legacy_full_fallback,0.0
original_development,Entschuldigung,183,0,legacy_full_fallback,0.0
original_development,Entschuldigung,185,0,legacy_full_fallback,0.0
original_development,Entschuldigung,187,0,legacy_full_fallback,0.0
original_development,Entschuldigung,189,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,141,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,143,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,145,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,147,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,149,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,151,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,153,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,155,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,157,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,159,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,161,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,163,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,165,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,167,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,169,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,171,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,173,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,175,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,177,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,179,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,181,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,183,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,185,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,187,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,189,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,191,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,193,0,legacy_full_fallback,0.0
original_development,FestellenDiagnose,195,0,legacy_full_fallback,0.0
original_development,Frieren,152,0,legacy_full_fallback,0.0
original_development,Frieren,154,0,legacy_full_fallback,0.0
original_development,Frieren,156,0,legacy_full_fallback,0.0
original_development,Frieren,158,0,legacy_full_fallback,0.0
original_development,Frieren,160,0,legacy_full_fallback,0.0
original_development,Frieren,162,0,legacy_full_fallback,0.0
original_development,Frieren,164,0,legacy_full_fallback,0.0
original_development,Frieren,166,0,legacy_full_fallback,0.0
original_development,Frieren,168,0,legacy_full_fallback,0.0
original_development,Frieren,170,0,legacy_full_fallback,0.0
original_development,Frieren,172,0,legacy_full_fallback,0.0
original_development,Frieren,174,0,legacy_full_fallback,0.0
original_development,Frieren,176,0,legacy_full_fallback,0.0
original_development,Frieren,178,0,legacy_full_fallback,0.0
original_development,Frieren,180,0,legacy_full_fallback,0.0
original_development,Frieren,182,0,legacy_full_fallback,0.0
original_development,Frieren,184,0,legacy_full_fallback,0.0
original_development,Frieren,186,0,legacy_full_fallback,0.0
original_development,Frieren,188,0,legacy_full_fallback,0.0
original_development,Glas,104,0,legacy_full_fallback,0.0
original_development,Glas,106,0,legacy_full_fallback,0.0
original_development,Glas,108,0,legacy_full_fallback,0.0
original_development,Glas,110,0,legacy_full_fallback,0.0
original_development,Glas,112,0,legacy_full_fallback,0.0
original_development,Glas,114,0,legacy_full_fallback,0.0
original_development,Glas,116,0,legacy_full_fallback,0.0
original_development,Glas,118,0,legacy_full_fallback,0.0
original_development,Glas,120,0,legacy_full_fallback,0.0
original_development,Glas,122,0,legacy_full_fallback,0.0
original_development,Glas,124,0,legacy_full_fallback,0.0
original_development,Glas,126,0,legacy_full_fallback,0.0
original_development,Glas,128,0,legacy_full_fallback,0.0
original_development,Glas,130,0,legacy_full_fallback,0.0
original_development,Glas,132,0,legacy_full_fallback,0.0
original_development,Glas,134,0,legacy_full_fallback,0.0
original_development,Glas,136,0,legacy_full_fallback,0.0
original_development,Glas,138,0,legacy_full_fallback,0.0
original_development,IdiomPffIgnorieren,122,0,legacy_full_fallback,0.0
original_development,IdiomPffIgnorieren,124,0,legacy_full_fallback,0.0
original_development,IdiomPffIgnorieren,126,0,legacy_full_fallback,0.0
original_development,IdiomPffIgnorieren,128,0,legacy_full_fallback,0.0
original_development,IdiomPffIgnorieren,130,0,legacy_full_fallback,0.0
original_development,IdiomPffIgnorieren,132,0,legacy_full_fallback,0.0
original_development,IdiomPffIgnorieren,134,0,legacy_full_fallback,0.0
original_development,IdiomPffIgnorieren,136,0,legacy_full_fallback,0.0
original_development,IdiomPffIgnorieren,138,0,legacy_full_fallback,0.0
original_development,IdiomPffIgnorieren,140,0,legacy_full_fallback,0.0
original_development,IdiomPffIgnorieren,142,0,legacy_full_fallback,0.0
original_development,IdiomPffIgnorieren,144,0,legacy_full_fallback,0.0
original_development,IdiomPffIgnorieren,146,0,legacy_full_fallback,0.0
original_development,IdiomPffIgnorieren,148,0,legacy_full_fallback,0.0
original_development,IdiomPffIgnorieren,150,0,legacy_full_fallback,0.0
original_development,IdiomPffIgnorieren,152,0,legacy_full_fallback,0.0
original_development,Jahr,162,3,m1_alpha_3p0,9.051280975341797
original_development,Jahr,164,3,m1_alpha_3p0,-15.237876892089844
original_development,Jahr,166,3,m1_alpha_3p0,4.179420471191406
original_development,Jahr,168,3,m1_alpha_3p0,-14.896278381347656
original_development,Jahr,170,3,m1_alpha_3p0,14.391036987304688
original_development,Jahr,172,3,m1_alpha_3p0,3.2887802124023438
original_development,Jahr,174,3,m1_alpha_3p0,15.033468246459961
original_development,Jahr,176,3,m1_alpha_3p0,-14.980079650878906
original_development,Jahr,178,3,m1_alpha_3p0,-14.305046081542969
original_development,Jahr,180,3,m1_alpha_3p0,-1.0106430053710938
original_development,Jahr,182,3,m1_alpha_3p0,-5.560539245605469
original_development,Jahr,184,3,m1_alpha_3p0,7.15130615234375
original_development,Jahr,186,3,m1_alpha_3p0,-12.425525665283203
original_development,Jahr,188,3,m1_alpha_3p0,12.179279327392578
original_development,Jahr,190,3,m1_alpha_3p0,9.215213775634766
original_development,Jahr,192,3,m1_alpha_3p0,-9.970443725585938
original_development,Jahr,194,3,m1_alpha_3p0,10.864398956298828
original_development,Jahr,196,3,m1_alpha_3p0,-0.6117706298828125
original_development,Jahr,198,3,m1_alpha_3p0,-0.8645896911621094
original_development,Jahr,200,3,m1_alpha_3p0,11.905548095703125
original_development,Jahr,202,3,m1_alpha_3p0,-6.074392318725586
original_development,Jahr,204,3,m1_alpha_3p0,3.5663909912109375
original_development,Jahr,206,3,m1_alpha_3p0,-4.62237548828125
original_development,Jahr,208,3,m1_alpha_3p0,5.632598876953125
original_development,Jahr,210,3,m1_alpha_3p0,-3.811697006225586
original_development,Jahr,212,3,m1_alpha_3p0,3.5472335815429688
original_development,Jahr,214,3,m1_alpha_3p0,3.893321990966797
original_development,Jahr,216,3,m1_alpha_3p0,-5.059047698974609
original_development,Jahr,218,3,m1_alpha_3p0,-6.381904602050781
original_development,Jahr,220,3,m1_alpha_3p0,6.739208221435547
original_development,Jahr,222,3,m1_alpha_3p0,-11.506832122802734
original_development,Jahr,224,3,m1_alpha_3p0,7.725589752197266
original_development,Jahr,226,3,m1_alpha_3p0,-7.931652069091797
original_development,Jahr,228,3,m1_alpha_3p0,6.3626708984375
original_development,Jahr,230,3,m1_alpha_3p0,-10.416786193847656
original_development,Jahr,232,3,m1_alpha_3p0,7.538311004638672
original_development,Jahr,234,3,m1_alpha_3p0,-10.009040832519531
original_development,Jahr,236,3,m1_alpha_3p0,-4.189781188964844
original_development,Jahr,238,3,m1_alpha_3p0,2.6408729553222656
original_development,Jahr,240,3,m1_alpha_3p0,-8.591552734375
original_development,Lesen,153,0,legacy_full_fallback,0.0
original_development,Lesen,155,0,legacy_full_fallback,0.0
original_development,Lesen,157,0,legacy_full_fallback,0.0
original_development,Lesen,159,0,legacy_full_fallback,0.0
original_development,Lesen,161,0,legacy_full_fallback,0.0
original_development,Lesen,163,0,legacy_full_fallback,0.0
original_development,Lesen,165,0,legacy_full_fallback,0.0
original_development,Lesen,167,0,legacy_full_fallback,0.0
original_development,Lesen,169,0,legacy_full_fallback,0.0
original_development,Lesen,171,0,legacy_full_fallback,0.0
original_development,Lesen,173,0,legacy_full_fallback,0.0
original_development,Lesen,175,0,legacy_full_fallback,0.0
original_development,Lesen,177,0,legacy_full_fallback,0.0
original_development,Lesen,179,0,legacy_full_fallback,0.0
original_development,Lesen,181,0,legacy_full_fallback,0.0
